TIMESTAMP,PORTA,STATUS_CONEXAO,PID,NOME_PROCESSO,CAMINHO_EXE
13:10:54.870,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:55.389,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:55.936,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:56.446,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:56.952,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:57.461,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:57.964,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:58.467,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:58.971,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:59.475,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:10:59.985,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:00.489,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:00.991,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:01.493,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:01.995,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:02.497,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:02.999,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:03.503,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:04.006,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:04.515,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:05.019,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:05.523,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:06.025,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:06.535,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:07.038,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:07.542,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:08.046,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:08.548,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:09.051,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:09.557,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:10.068,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:10.570,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:11.073,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:11.590,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:12.094,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:12.596,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:13.098,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:13.600,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:14.103,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:14.608,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:15.115,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:15.620,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:16.124,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:16.628,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:17.130,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:17.635,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:18.139,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:18.645,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:19.148,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:19.650,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:20.153,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:20.655,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:21.157,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:21.662,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:22.170,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:22.674,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:23.177,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:23.679,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:24.191,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:24.721,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:25.226,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:25.732,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:26.237,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:26.739,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:27.243,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:27.745,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:28.247,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:28.754,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:29.258,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:29.761,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:30.264,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:30.767,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:31.269,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:31.771,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:32.274,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:32.776,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:33.277,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:33.810,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:34.425,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:34.985,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:35.487,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:35.991,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:36.494,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:36.997,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:37.500,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:38.002,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:38.507,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:39.012,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:39.515,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:40.017,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:40.520,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:41.022,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:41.525,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:42.028,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:42.540,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:43.050,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:43.556,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:44.059,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:44.562,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:45.065,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:45.571,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:46.096,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:46.692,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:47.196,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:47.700,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:48.203,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:48.705,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:49.216,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:49.719,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:50.222,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:50.725,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:51.227,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:51.732,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:52.234,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:52.738,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:53.240,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:53.744,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:54.246,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:54.748,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:55.251,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:55.753,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:56.257,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:56.771,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:57.310,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:57.812,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:58.313,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:58.815,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:59.318,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:11:59.820,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:00.326,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:00.828,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:01.332,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:01.838,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:02.344,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:02.847,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:03.350,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:03.853,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:04.356,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:04.859,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:05.362,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:05.864,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:06.369,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:06.886,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
13:12:07.397,53232,LISTEN,1092,Desktop.exe,D:\OneDrive - headsoft.com.br\Documentos\Headsoft\Pastinha Clientes\Acessos Clientes\Mastersul\Desktop.exe
